Product Sku,Product Name
CTK 3120844,High Profile IBM SAS9212-4I4E 46C8935  EXTERNAL SAS 4 INTERNAL SATA 6GBPS IBM
CTK 3121044,High Profile MELLANOX N/A MHZH29-XTR  0 OF 2 SFP'S 0 OF 2 SFP'S 0 OF 2 SFP'S NIC CARD
CTK 3121144,Low Profile DELL I350-T2 YG4N3  DUAL PORT RJ-45 1GBPS NIC CARD
CTK 3121344,XFX RADEON R7 250 R7-250E-ZN DVI HDMI DISPLAYPORT 1GB GRPAHIC CARD
CTK 3121444,HP NC522M 466309-001 MEZZANINE CARD 10GB NIC CARD
CTK 3121544,ZOTAC GEFORCE GT240 288-2N134-000ZT DVI VGA HDMI 1GB GRAPHIC CARD
CTK 3121844,EVGA GEFORCE GTX 780 03G-P4-2781-KR DUAL DVI HDMI DISPLAYPORT 3GB GDDR5 GRAPHIC CARD
CTK 3121944,Low Profile HP SMART ARRAY P222 633537-001  512MB INTERNAL SAS EXTRERNAL SAS 512MB FBWC RAID CARD
CTK 3122044,High Profile PNY QUADRO K420 VCQK420-T  DVI DISPLAY PORT 1GB GRAPHIC CARD
CTK 3122144,GIGABYTE GT 440 GV-N440D3-1GI DVI VGA HDMI 1GB GRPAHIC CARD
CTK 3122244,High Profile HP H240 779134-001  DUAL INTERNAL SAS SAS 12GBPS RAID CARD
CTK 3122425,EVGA 1060 6GB 06G-P4-6163-KR FOR PARTS GRAPHIC CARD
CTK 3122444,Low Profile SUPERMICRO AOC-STGN-I2S REV 1.01  0 OF 2 SFP'S 0 OF 2 SFP'S 0 OF 2 SFP'S 10GBPS NIC CARD
CTK 3122644,High Profile MELLANOX CX353A MCX353A-QCBT  0 OF 1 SFP'S 0 OF 1 SFP'S 0 OF 1 SFP'S 10GBPS NIC CARD
CTK 3122744,High Profile QLOGIC N/A MHGS18-XTC  INFINIBAND 20GBPS NIC CARD
CTK 3122944,LENOVO GEFORCE GTX 1070 01AG492 Y910 ALL-IN-ONE DVI HDMI X3 DISPLAYPORT 8GB GRAPHIC CARD
CTK 3123044,High Profile MELLANOX CX354A MCX354A-FCBT  0 OF 2 SFP'S 0 OF 2 SFP'S 0 OF 1 SFP'S 40GB NIC CARD
CTK 3123144,PNY GEFORCE GTX 980 TI VCGGTX980T6XPB DVI HDMI X3 DISPLAYPORTS 6GB GRAPHICS CARD
CTK 3123344,High Profile QLOGIC N/A QLE2672  0 OF 2 SFP'S 0 OF 2 SFP'S 0 OF 2 SFP'S 16GBPS NIC CARD
CTK 3123444,High Profile IBM 95Y3453  0 OF 1 SFP'S 0 OF 1 SFP'S 0 OF 1 SFP'S 10GBPS NIC CARD
CTK 3123544,IBM 44W4487 1GBPS NIC CARD
CTK 3123644,EVGA GEFORCE GTX 760 04G-P4-2768-KR DUAL DVI HDMI DISPLAY PORT 4GB GRAPHIC CARD
CTK 3123744,NVIDIA GEFORCE GTX 970 900-1G401-2510-000 FOUNDERS EDITION DVI HDMI X3 DISPLAYPORTS 4GB GRAPHIC CARD
CTK 3124044,PNY QUADRO NVS 440 VCQ440NVS-X16-N DUAL DMS-59 Dual DMS-59 256MB GRAPHIC CARD
CTK 3124144,IBM QUADRO M2000 00FC903 QUAD DISPLAY PORT 4GB GRAPHIC CARD
CTK 3124344,DELL SB1040 P380K SOUND CARD
CTK 312455,High Profile HP QW991 842476-001 12G SAS Controller 1GB Cache 
CTK 3124644,High Profile LSI MR SAS 9260CV-8I L3-25377-02A  W/ CACHE DUAL INTERNAL SAS 6GBPS RAID CARD
CTK 3124744,High Profile LSI 9266-8I L3-25413  W/ CACHE W/O BATTERY DUAL INTERNAL SAS 6GBPS RAID CARD
CTK 3124844,Low Profile MELLANOX MHGH29B-XTR  DUAL PORT INFINIBAND NIC CARD
CTK 3124944,Low Profile DELL BROADCOM 5719 YGCV4  QUAD PORT RJ-45 NIC CARD
CTK 3125044,High Profile SUPERMICRO ACO-S2208L-H8IR  DUAL INTERNAL SAS RAID CARD
CTK 3125144,HP NC552SFP 614506-001 LOW PROIFLE 0 OF 2 SFP'S 10GBPS NIC CARD
CTK 3125244,High Profile INTEL RS2PI008 370-1064-00  W/ BATTERY DUAL EXTERNAL SAS W/ BATTERY 6GBPS RAID CARD
CTK 3125344,AMD FIREPRO W600 102C4490100 NO BRACKET X6 MINI DISPLAYPORTS W/ CABLES 2GB GRAPHIC CARD
CTK 3125444,Low Profile LENOVO QUADRO K620 00FC813  DVI DISPLAYPORT 2GB GRAPHIC CARD
CTK 3125544,NVIDIA GEFORCE GTX 760 299-6N625-100A8 DUAL DVI HDMI DISPLAYPORT 1.5GB GRAPHIC CARD
CTK 3125644,High Profile DATAPATH VISIONRGB-E1S  CAPTURE CARD DVI GRAPHIC CARD
CTK 3125744,Low Profile DELL RADEON R7 450 TDMFC  DUAL DISPLAYPORT 4GB GRAPHIC CARD
CTK 3125844,High Profile PNY GEFORCE GT 730 VCGGT7301D5LXPB  DVI HDMI VGA 1GB GRAPHIC CARD
CTK 3125944,High Profile GIGABYTE GEFORCE GTX 1050 GV-N1050OC-2GL  DVI DUAL HDMI DISPLAYPORT 2GB GRAPHIC CARD
CTK 313456,High Profile BARCO MXRT 7600 / W7100 7124H06600G 4x Display Port 8GB Graphics Card 
CTK 316411,AMD FirePro V8800 2GB x4 DisplayPort 71210187200G
CTK 318164,XFX 7770 GHOST
CTK 320554,EVGA GeForce GTX 680 02G-P4-2680-KR 2GB DDR5 Graphics Card HDMI DVI DisplayPort
CTK 321046,High Profile QLOGIC QLE8240-SR NE3210406-05 0 OF 1 SFP 10GBPS NIC 
CTK 321654,High Profile Nvidia Quadro K6000 699-52081-0500-200 2x Display Port 2x DVI 12GB Graphics Card 
CTK 325743,PNY Nvidia Quadro M2000 4GB GDDR5  VCQM2000
CTK 326253,High Profile PNY Quadro P1000 VCQP1000-PB 
CTK 328661,Low Profile MYRICOM 10G-PCIE2-8C2-2S  0 OF 2 SFP SFP 10GPS
CTK 332582,ASUS GeForce GTX 1080 ROG STRIX STRIX-GTX1080-A8G-GAMING 1x DVI 2x DVI 2x Displayports 8GB GDDR5 Graphics Card
CTK 332618,Low Profile DELL MELLANOX CONNECTX-3 CX322A YHTD6 0 OF 2 SFP'S 10GBPS NIC CARD 
CTK 336955,High Profile Dell GTX 1080 XHY8P 1x DVI 1x HDMI 3x Display Port 8GB Graphics Card 
CTK 34013,High Profile INTEL X520-DA2 E10G42BTDA  2 OF 2 SFP'S 2 OF 2 SFP'S NIC CARD
CTK 341278,MATROX M9120-E512LPUF  DVI 512MB GRAPHIC CARD
CTK 341302,EVGA NVIDIA GeForce GTX 560 Ti (01G-P3-1561-AR)
CTK 341414,"AMD FIREPRO V5900 7120997000G DVI
CTK 343069,High Profile Dell Brocade 1020 V1RCC 0 of 2 SFPs 10GBPS NIC CARD 
CTK 344506,EVGA GeForce GTX 960 2GB 02G-P4-2960-KR
CTK 345568,EVGA 04G-P4-2972-KR GeForce GTX 970 4GB
CTK 346564,HP TESLA K20 736169-001 NVidia Tesla K20 5GB GRAPHIC CARD
CTK 350856,MATROX ORION HD VIDEO CAPTURE BOARD OHD1G2S/G 1GB
CTK 351268,"GTX 1080 VCGGTX10808PB-CG GAMING X 1X DVI
CTK 354286,EVGA GeForce GTX 650 Ti SSC 2GB
CTK 354777,High Profile HP QUADRO P620 L35095-001  4X MINI DISPLAY 2GB
CTK 354832,Low Profile LSI 9271-8i w/ cache w/ Battery Adaptor Raid Card 
CTK 357214,Low Profile DELL LPE12000-E C855M  1 OF 1 SFP PCI/NIC CARD
CTK 358965,ASUS EAH6870 AMD Radeon HD 6870 1GB GDDR5
CTK 360259,GEFORCE GTX 295 1.7GB ENGTX295/2DI/1792MD3
CTK 361820,High Profile LSI SAS9205-8E H3-25360 8 PORT 6GBS ADAPTER 
CTK 363254,High Profile QLE2692-HP SN1100Q 16Gb Dual Port 853011-001 2 OF 2 SFP 
CTK 365190,AMD FirePro W7100 102C7670102 4X DisplayPort 8GB GDDR5 Graphics Card
CTK 365455,High Profile Tesla C1060 900-20607-2200-000 4GB Graphics Card 
CTK 373687,Low Profile Dell Radeon R5 430 0F8PX 1x Display Port 1x DVI 2GB Graphics Card 
CTK 373702,VisionTek Radeon HD 7870 7870X62GPC 6X Mini Dusplayports 2GB GDDR5 Graphics Card
CTK 376152,High Profile HP AMD R9 350 823963-001 2x Display Port 1x DVI 2GB Graphics Card 
CTK 385451,High Profile HP FIREPRO V3900 707251-001  1GB DVI-I DISPLAY PORT GRAPHIC CARD
CTK 393428,EVGA GeForce GTX 980 04G-P4-2986-KR
CTK 394833,High Profile Dell PERC H710 V1HXY  Dual Internal SAS
CTK 401997,Matrox SOL6M4E Dual DVI Frame Grabber
CTK 412369,Low Profile PNY Quadro K620 VCQK620-T 1x Display Port 1x DVI 2GB Graphics Card 
CTK 413456,DELL 1MPR3 AMD ATI RADEON R9 360 2GB
CTK 42069,Dell Quadro P5000 00MKC 16GB DVI 4 DsiaplyPort Workstation Graphics Card
CTK 42069420,PNY Quadro P4000 VCQP4000 8GB GDDR5 x4 DisplayPort
CTK 420820,Low Profile DELL QUADRO K420 8XX2N 2GB 
CTK 421547,High Profile SolarFlare SFN5121T Dual Port Nic Card 
CTK 421682,EVGA NVIDIA GeForce GTX 650 Ti 1gb
CTK 424153,PNY NVIDIA GeForce GT 710 2GB VCGGT7102XPB-BB
CTK 424892,HP 570FLR-SFP+ 717710-001 Dual Port SFP 10Gbps NIC Card
CTK 425711,AMD ATI Firepro S400 Synchronization Module
CTK 425712,Datapath 159 VisionAV/F Video Capture Card with Audio E345219
CTK 425713,IBM 00ND468 4-Port 10GB SR w/ 4x SFP
CTK 425714,IBM 00ND464 Quad Port 10GB SR SFP+PCIe3 Network Adapter Card w/ 4x SFP+ Trans
CTK 425715,IBM 00WT000 LPE12004 8GB Quad Port Fibre Channel Network Adapter w/ SFP
CTK 425716,IBM 74Y3467 LPE12004 8GB Quad Port Fibre Channel Network Adapter w/ SFP
CTK 425717,IBM 00E2872 Broadcom 5899 Quad Port 1GbE PCIe Network Adapter Card
CTK 425718,IBM 00RX892 Broadcom 5899 Quad Port 1GbE PCIe Network Adapter Card
CTK 429731,High Profile Dell Emulex LPE16002 F3VJ6 2 of 2 SFP Nic Card 
CTK 432991,Dell FV7Y6 GTX 1080 Ti 11GB 3x Display Port 1x HDMI
CTK 433422,"EVGA GTX 780 03G-P4-3784-KR 2X DVI
CTK 43363,12-7924-100601 NMS Dialogic NFC104P2 CG6565E PCI-e CG Series Media Board
CTK 433829,"ASUS NVIDIA GeForce GTX 650 GTX650-E-1GD5 1X HDMI
CTK 433981,Low Profile Supermicro E157872 2 of 2 SFP Nic Card 
CTK 436212,Low Profile Dell Radeon HD 6450 1x Display Port 1x DVI 1GB Graphics Card 
CTK 439057,High Profile HP 750054-001 H241 12GB Dual Port SAS PCIe External Smart HBA Card 
CTK 439626,High Profile AMD Firepro W5000 1x DVI 1x Display Port 2GB Graphics Card 
CTK 442312,High Profile LSI SAS9207-8E H3-25513 8-PORT 6BGPS NIC Card 
CTK 442487,R887V Dell Mellanox ConnectX-4 CX422A DP 25GB SFP+ RNDC Network Daughter Card
CTK 444198,Lenovo NVIDIA GeForce GT 720 Video Card 1GB 00PC596
CTK 444764,Low Profile Dell SAS9300-8e RX9JT Dual Port 12GBPS External SAS RAID Card 
CTK 446006,GIGABYTE GTX 960 2GB GV-N960WF2CN-2GB
CTK 446688,High Profile ASUS GTX 750 TI GTX750TI-OC-2GD5 2x DVI 1x VGA 1x HDMI 2GB Graphics Card 
CTK 451233,High Profile HP SN1100E 719212-001  0 OF 2 SFP'S 16GBPS NIC CARD
CTK 454883,EVGA Nvidia GeForce GT 740 SC 4GB 04G-P4-3748-KR
CTK 456122,HP 536FLB 768080-001 10GBPS NIC CARD
CTK 456123,HP 876907-001 12GB PCI-E SAS Expander Card
CTK 456321,Gigabyte GV-R939G1 AMD R9 390 8GB GDDR5 DVI/HDMI/3Displayport PCI-Express Video Card
CTK 456587,Low Profile INTEL X520-SR2 E10G42BFSR  2 OF 2 SFP 10GBPS NIC CARD
CTK 459845,High Profile Dell Radeon R7 350X 6HP90 DVI DISPLAYPORT 4GB DDR3 Graphics Card 
ctk 460321,PNY GeForce GTX 460 VCGGTX4601XPB 1GB
CTK 460641,ATI RADEON HD 5870 1GB 7120587000G
CTK 465121,High Profile DELL QLE2662 H8T43  2 OF 2 SFP'S NIC CARD
CTK 465363,Nvidia TESLA K40 699-22081-0206-201 A COMPUTATIONAL ACCELERATOR 12GB GRAPHIC CARD
CTK 465431,High Profile EVGA GTX 970 SC 04G-P4-2974 2x DVI 1x HDMI 1x Display Port 4GB Graphics Card 
CTK 473135,"Sapphire ATI X850 XT 102-a47413-11-at DVI
CTK 475612,HP TESLA K40 744718-001 COMPUTATIONAL ACCELERATOR 12GB GRAPHIC CARD
CTK 480545,"XFX RX-480 RX-480P8D 8GB GDDR5 DVI
CTK 480917,XFX 7770 GHOST
CTK 480918,XFX R7770 GHOST
CTK 484565,High Profile Dell X550-T2 10GB Dual Port Ethernet Adapter  4V7G2
CTK 489783,ASUS GEFORCE GTX 550 TI ENGTX550 TI
CTK 492702,High Profile Olympus AQ8221 DV492702 Camera Interface Card 
CTK 493268,Barco MXRT-5600 4GB
CTK 493326,Server Build Dell H740P 8GB NV 14G Raid Card 5FMY4 0878M
CTK 496441,Low Profile Dell I350-T4 THGMP Quad Port Ethernet 1GBPS NIC CARD 
CTK 496915,LENOVO R9 360 2GB 00PC573
CTK 501897,Nvidia RTX 2080 Founders Edition 900-1G180-2500-000 3X DisplayPorts 1x HDMI 8GB GDDR6 Graphics Card
CTK 514790,High Profile Dell Quadro P620 73XT6 4x Mini DisplayPort 4GB GDDR5 Graphics Card 
CTK 515121,PNY GeForce GTX 660 TI VCGGTX660TXPB DUAL DVI DISPLAYPORT HDMI 2GB GDDR5 Graphics Card
CTK 519105,ZOTAC GT740 LP 2GB 128BIT DDR3 P/N: 299-5N269-000Z8
CTK 521443,XFX Radeon HD 6770 850M 1GB DDR5 HD-677X-ZN
CTK 523488,High Profile HP WX 7100 942630-001 4x Display Port 8GB Graphics Card 
CTK 533543,Low Profile Solarflare S7120 SF-109041 Dual Port SFP 10Gbps NIC Card 
CTK 533894,Low Profile StarTech PEX10000SFPI 1 of 1 SFP 10Gbe Nic Card 
CTK 537296,EVGA GeForce GTX 1050 02G-P4-6150-KR DVI DisplayPort HDMI 2GB GDDR5 Graphics Card
CTK 538872,HP Nvidia GeForce GT545 3GB 657107-001
CTK 541000,Digium Wildcard 5TDM410 4 Port TDM PCI Card
CTK 541202,StarTech ST2000PEXPSE Dual Port NIC Card
CTK 542344,HP Qlogic 699765-001 QLE2662-HP Dual Port NIC Card
CTK 543299,High Profile MSI Radeon R7 250 1x VGA 1x DVI 1x HDMI 2GB Graphics Card 
CTK 546233,Low Profile Dell Quadro P600 R9X8Y 4x Mini Display Port 2GB Graphics Card 
CTK 546879,Unidentified TESLA K40 COMPUTATIONAL ACCELERATOR 12GB GRAPHIC CARD
CTK 546999,National Instruments 193522C PCIe-6363 Multifunction DAQ Card
CTK 54763,HP Nvidia Quadro K1200 4GB Mini Display Ports Video Graphics Card 846583-001 LP
CTK 550550,EVGA GTX 550 TI 1GB
CTK 552312,Matrox C680 C680-E2GBF 6X Mini DisplayPorts 2GB GDDR5 Graphics Card
CTK 553247,Dell BOSS 2 x SATA M.2 Card M7W47 JV70F
CTK 554926,High Profile HP QUADRO P620 L21968-001  4X MINI DISPLAY 2GB
CTK 555111,DELL PVX28 TESLA K20 5GB
CTK 555121,HP R7 450 917881-002 918359-002 DVI HDMI DISPLAYPORT 4GB GDDR5 Graphics Card
CTK 55763,Dell P2R3R PERC H330 Mini Mono 12GB s SAS SATA RAID Controller
CTK 557830,High Profile Intel I350T2V2  DUAL PORT
CTK 564055,High Profile ASUS GeForce GT 710 GT710-4H-SL-2GD5 4X HDMI 2GB GDDR5 Graphics Card 
CTK 564123,Low Profile DELL Quadro P1000 Graphics Card 1DX71 4GB  4x Mini DisplayPorts
CTK 564875,High Profile IBM QLE8142-IBMX 42C1802  2 OF 2 SFP'S PCI/NIC CARD
CTK 564927,Keysight Agilent U1069A Acqiris DP240 Digitizer Oscilloscope 1GH 2GS 2Ch
CTK 569133,High Profile Firepro W2100 2x Display Port 2GB Graphics Card 
CTK 576420,DELL FIREPRO W7100 KVMR4 QUAD DISPLAY PORT 8GB GRAPHIC CARD Cosmetic Damages
CTK 580704,PNY NVIDIA GeForce GTX 570 VCGGTX570XPB 1.25GB
CTK 582221,Dell Tesla C2075 M44NW 6GB
CTK 582415,Quadro K6000 UNBRANDED
CTK 584187,PNY VCGGTX7704XPB-OC GEFORCE GTX 770 4GB
CTK 585653,Low Profile QLE2692 HP SN1100Q 16Gb Dual Port 853011-001 2 OF 2 SFP'S 
CTK 587524,COGNEX VPM-8602X-000 CAPTURE CARD
CTK 595231,High Profile Teledyne Dalsa OR-Y4C0-XMX00 Frame Grabber 
CTK 610203,HP Nvidia Quadro 6000 735211-001 6gb
CTK 610289,04G-P4-1982-KR EVGA GEFORCE GTX 980 SC
CTK 610525,"Galaxy GeForce GT610 DVI
CTK 611316,Low Profile Anatel Atheros AR5BDT92 6T94G Dual Band Wi-Fi Adapter NIC Card  w/o Antennas
CTK 612523,Low Profile LSI MEGA RAID SAS9200-8E HBA H3-25321 
CTK 621666,High Profile "Zotac GT730 ZT-71107-10L  1X DVI
CTK 622254,EVGA Geforce GTX Titan X 12GB GDDR5 12G-P4-2990-KR
CTK 624541,HP Nvidia GeForce GT 730 2GB 802315-001
CTK 628439,Low Profile HP 750054-001 H241 12GB Dual Port SAS PCIe External Smart HBA Card 
CTK 630796,APPLE XSERVE 630-7946 64MB MEZZANINE CARD
CTK 636262,High Profile QLE2692 HP SN1100Q 16Gb Dual Port 853011-001 1 OF 2 SFP 
CTK 636451,High Profile HP P440 830057-001  2GB CACHE 12GBPS RAID CARD
CTK 636521,High Profile IBM LSI 9340-8i  46C9115 10Gbps RAID CARD 
CTK 642851,High Profile Coreco Maxx express OC-64AB-QBDS2N Capture Card 
CTK 643321,Lenovo Nvidia Quadro M4000 Graphics Card 8GB 00FC884
CTK 644549,DELL YPNRC 4X SAS EXPANDER CARD 20 SERIES
CTK 645133,National Instruments PCI-8331/ 8336 MXI-4 Interface Card
CTK 645222,Teledyne Dalsa X64-CL Camera Link 32MB OR-X1CB-XPD00L2
CTK 645255,Salient Systems Fusion4 PCIe x1 Capture Card
CTK 64852981,SUN X7296A Sun 375-3290 XVR-100 Graphics Accelerator
CTK 64863,PNY Nvidia GeForce GT 620 1GB DDR3 PCI-E Video Graphics Card VCGGT620XPB
CTK 64963,ViewCast Osprey 700e HD w  Digital Simulstream HD   SD-SDI Video Capture Card
CTK 650239,Gigabyte GeForce GTX 650 GV-N650OC-2GI 2 GB
CTK 651233,High Profile Dell AMD Radeon D33A27 C48KP 1GB  Graphics Card DVI DP
CTK 651241,Dell Radeon HD 6850 VT-400680HK DUAL DVI HDMI DISPLAYPORT 1GB GDDR5 Graphics Card
CTK 652122,Low Profile AMD RADEON KCC-REM-ATI-102-C26405 PCIe 1GB  Graphics Card DVI DP
CTK 653214,Low Profile HP QUADRO NVS 295 578226-001  DUAL DISPLAY PORT 256MB Build Item GRAPHIC CARD
CTK 653321,High Profile IBM P4000 00FC966 4x Display Port 8GB Graphics Card 
CTK 653688,MSI ATI Radeon HD 6570
CTK 654123,VisionTek Radeon HD 7870 2GB GDDR5 PCIe Video Graphics Card 7870x62GPC
CTK 654210,Low Profile INTEL X520-SR2 E10G42BFSRBLK  2 OF 2 SFP 10GBPS NIC CARD
CTK 654211,HP P408I-A 836260-001 12G SAS Controller card
CTK 654545,High Profile Tesla C1060 900-20607-2201-000 4GB Graphics Card 
CTK 654659,Low Profile DELL X520-DA2 942V6  2 OF 2 SFP'S PCI/NIC CARD
CTK 654833,High Profile Dell 6F651 GTX 1070 Founders Edition 1x DVI 3x Display Port 1x HDMI 8GB Graphics Card 
CTK 657221,High Profile QUADRO P620 699-5G212-0505-101  4X MINI DISPLAY 2GB
CTK 657326,Lenovo Nvidia Quadro P620 2GB 01YW009
CTK 658264,HP NVIDIA TESLA C2075 658264-001 6GB
CTK 658264-001,HP NVIDIA TESLA C2075 658264-001 6GB
CTK 658423,HP P711M 537156-001 No Capacitor Controller Card 1GB Cache
CTK 65844,Low Profile HP 749797-001 Smart Array P440 4GB FBWC 12G PCIE SAS Controller Card 
CTK 658584,Blackmagic Design DeckLink Mini Monitor 3G-SDI & HDMI PCIe Playback Card BMDPCB218B
CTK 660390,EVGA GeForce GT 730 2GB 02g-p3-2738-kr
CTK 66244,DELL PERC H330 MINI MONO R75VT 12GBPS RAID CARD
CTK 664751,Dell TC2P0 GTX 745 NVIDIA GeForce 4GB
CTK 665842,SST 5136-CN-PCI CONTROLNET CARD
CTK 666100,"ASUS GTX TITAN GTXTITAN-6GD5 6GB 2X DVI
CTK 66663,Apple Mac Pro AMD ATI Radeon HD 5770 PCIe GDDR5 1GB Video Graphics Card 639-0675
CTK 667700,PowerColor HD 6770 AX6770 1GBD5-HV2 Radeon 1GB
CTK 668315,EVGA 04G-P4-3768-KR GeForce GTX 760 4GB
CTK 66963,EVGA GeForce GTX 950 2GB Superclocked Gaming Video Graphics Card 02G-P4-2951-KR
CTK 669765,High Profile HP QLE2662-HP 669765-001  0 OF 2 SFP'S 16GBPS NIC CARD
CTK 67063,Matrox M9128 1GB DDR2 SDRAM PCIe Dual Head DisplayPort Video Graphics Card
CTK 672864,High Profile INTEL E10G41AT2 10Gb SINGLE RJ-45 
CTK 673326,High Profile YOKOGAWA S9660DJ-01 Dual Port NIC 
CTK 67563,MSI Radeon HD 5450 1GB GDDR3 PCIe Video Graphics Card R5450-MD1GD3H LP
CTK 675671,High Profile HP QUADRO P400 919985-002 2GB Graphics Card 
CTK 675957,Low Profile INTEL E10G41AT2 10Gb SINGLE RJ-45 
CTK 676164,IBM Mellanox ConnectX-2 81Y9993 0 of 2 SFP Nic Card Hard Profile
CTK 67663,ATI FirePro Barco MXRT 5450 1GB GDDR5 3D Imaging Video Graphics Card
CTK 678675,DELL CG2YM PERC H330 12GB/S SAS
CTK 68063,HP Thunderbolt-2 PCIe I O Extension Card 753732-001 with Cable 751366-001
CTK 68244,Dell 4XR03 nVidia Quadro M4000M 4GB GDDR5 MXM Video Graphics Card
CTK 682486,Matrox Mura MPX-4/4 MURA-MPX44HF
CTK 682839,Zotac GTX 980 4GB Zotac ZT-90204
CTK 682954,High Profile 849051-001 HP AMD FIREPRO W4300 4GB 
CTK 68363,Cavium CN6870C-210NV-M8-3.0-G 8GB RAM Network Interface Card
CTK 684426,Low Profile DELL FIREPRO W4100 25D14  QUAD MINI DISPLAY PORT 2GB GDDR5 GRAPHIC CARD
CTK 684666,High Profile LSI 9260-4I L3-25121-86B  W/ BATTERY RAID CARD
CTK 685212,Low Profile IBM QUADRO P600 00FC962  QUAD MINI DISPLAYPORTS 2GB GRAPHICS CARD
CTK 685234,"EVGA GEFORCE GTX 470 012-P3-1470-TR Dual DVI
CTK 685329,High Profile DELL Quadro P1000 G7T21 4GB 
CTK 685356,PNY NVIDIA GT 710 VCGGT710XPB-BB 1GB
CTK 685523,Low Profile LSI SAS9207-8E H3-25513 8-PORT 6BGPS NIC Card 
CTK 693588,LENOVO 03T8308 NVIDIA QUADRO NVS 510 HIGH POFILE
CTK 69420,Dell Quadro P2000 5GB 87CG5 x4 DisplayPort Workstation Graphics Card
CTK 695732,Dell Nvidia GeForce GTX 690 4GB XW75K
CTK 695881,AMD Radeon R9 270 9KYFK
CTK 696969,Low Profile HP NVIDIA Quadro K1200 4GB GDDR5  Quad Mini DisplayPort Graphics Card 802794-001
CTK 69710420,HP Quadro 6000 717701-001 6GB GDDR5 DVI Dual DisplayPort Graphics Card
CTK 698384,Gigabyte GV-R687OC-1GD HD 6870 1GB
CTK 698554,HP ATI FIREPRO 3D V8800 608889-001 2GB GDDR
CTK 698814,Low Profile INTEL PRO/1000 PT EXPI9402PTG2P20   DUAL PORT PCI/NIC CARD
CTK 70063,HP 795222-001 LSI 9270-8I MegaRAID Controller PCIe Card L2-25374
CTK 70263,EVGA GeForce GTX 650 1GB GDDR5 PCI-e Video Graphics Card 01G-P4-2650-KR
CTK 70663,XFX AMD Radeon HD6870 1GB HDMI Dual Port DVI Graphics Card HD-687A-ZNFC
CTK 710528,Low Profile ZOTAC GeForce GT 710 2GB (DVI VGA HDMI) High & 
CTK 71063,Gigabyte ATI Radeon HD 5770 1GB GDDR5 PCIe Video Graphics Card GV-R577UD-1GD
CTK 71069420,PNY Quadro FX 5800 4GB VCQFX5800-PCIE-T Graphics Card
CTK 710710,High Profile Quadro P1000 No Identifier 4GB GDDR5 x4 Mini DisplayPort 
CTK 71163,Apple 630-9854 OEM Mac Pro ATI Radeon HD 4870 512MB DDR5 Video Graphics Card
CTK 71463,EVGA GeForce GTX 750 with G-SYNC 1GB Video Graphics Card 01G-P4-2751-KR
CTK 71563,Asus Radeon R9 280X DirectCU II TOP 3GB Video Graphics Card R9280X-DC2T-3GD5
CTK 72063,Sapphire Radeon R9 280X Tri-X Toxic 3GB Video Graphics Card 299-1E251-501SA
CTK 723103,MATROX VIO7ISAOSA Y7231-03 VGA CAPTURE CARD
CTK 730013,"EVGA GT 730 01g-p3-2731-kr 1X MINI HDMI
CTK 730111,"EVGA GT 730 01g-p3-2730-kr 1X VGA
CTK 730652,Dell GT 730 T622V DUAL DISPLAY 2GB GDDR5 Graphics Card
CTK 732546,High Profile INTEL X520-SR2 E10G42BFSRBLK  0 OF 2 SFP 10GBPS NIC CARD
CTK 736920,Cisco 73-16490-03 Intel I350 ML0M Quad Port Gigabit Ethernet Card NIC +
CTK 738356,Low Profile Dell HD 7570 KFWWP DVI DISPLAYPORT 1GB GDDR5 Graphics Card 
CTK 739273,High Profile Dell Mellanox CX4121C MRT0D 0 of 2 SFP Nic Card 
CTK 739921,High Profile MSI GTX 460 N460GTX 2x DVI 1x Mini HDMI 1GB Graphics Card 
CTK 741957,PNY GeForce GTX 1060 3GB GMX1060N3H3ES DVI HDMI 3x DisplayPorts 3GB Graphics Card
CTK 742156,High Profile DELL Quadro P1000 1DX71 4GB 
CTK 74363,EVGA GeForce GT 740 SC SuperClocked 4GB DDR3 Video Graphics Card 04G-P4-2744-KR
CTK 745645,GIGABYTE GeForce GTX 550 Ti GV-N550D5-1GI 1GB
ctk 748123,Low Profile silicom pe210g2spi9a-xr  0/2 sfp
ASUSGEFO,ASUS GeForce GTX 770
ASUSROGS,ASUS ROG STRIX 1080 8GB
ATIRADEO,Ati Radeon HD7770 2GB Dvi Hdmi & Dp D5XMJ
CTK 002092,High Profile EVGA GeForce GT 710 02G-P3-2717-KR 2X DVI 1X Mini HDMI 2GB GDDR3 Graphics Card 
CTK 072836,Dell Radeon Pro WX 7100 XFR29 Quad DisplayPort 8GB GDDR5 Graphics Card
CTK 084500,Dell GeForce GTX 1080 H7FC2 3X DisplayPort 1x HDMI 1x DVI 8GB GDDR5 Graphics Card
CTK 093913,AMD FirePro W9100 102C6760100 6X Mini DisplayPort 16GB GDDR5 Graphics Card
CTK 10,High Profile HP FIREPRO V4900 654594-001  DUAL DISPLAY PORT GRAPHIC CARD
CTK 100005,Low Profile AMCC 9650SE-2LP 700-3250-40  RAID CARD
CTK 100009,CHELSIO CC2-S320E-SR 110-1082-30 2 OF 2 SFP'S PCI/NIC CARD
CTK 100010,High Profile CISCO R2XX-PL003 74-7119-02  W/O BATTERY RAID CARD
CTK 100017,High Profile DELL H710P KYJRD  W/ BATTERY TOM RAID CARD
